,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden,Garden
,CO_PPM,CO_PPM,CO_PPM,CO_TShl,CO_TShl,CO_TShl,PM10_BP,PM10_BP,PM10_BP,PM10_RH,PM10_RH,PM10_RH,PM10_Tamb,PM10_Tamb,PM10_Tamb,PM10_TShl,PM10_TShl,PM10_TShl,PM10L,PM10L,PM10L,PM10L_Qt,PM10L_Qt,PM10L_Qt,PM10S,PM10S,PM10S,PM10S_Qt,PM10S_Qt,PM10S_Qt,PM25_BP,PM25_BP,PM25_BP,PM25_Qt,PM25_Qt,PM25_Qt,PM25_RH,PM25_RH,PM25_RH,PM25_Tamb,PM25_Tamb,PM25_Tamb,PM25_TShl,PM25_TShl,PM25_TShl,PM25L,PM25L,PM25L,PMc,PMc,PMc,WD_S_15m,WD_S_15m,WD_S_15m,WD_V_15m,WD_V_15m,WD_V_15m,WS_S_15m,WS_S_15m,WS_S_15m,WS_V_15m,WS_V_15m,WS_V_15m
,PPM,PPM,PPM,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,% RH,% RH,% RH,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,ug/m3 L,ug/m3 L,ug/m3 L,L/M,L/M,L/M,ug/m3 S,ug/m3 S,ug/m3 S,L/M,L/M,L/M,MM/HG,MM/HG,MM/HG,L/M,L/M,L/M,% RH,% RH,% RH,DEGC,DEGC,DEGC,DEGC,DEGC,DEGC,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,ug/m3 L,DEG,DEG,DEG,DEG,DEG,DEG,M/SEC,M/SEC,M/SEC,M/SEC,M/SEC,M/SEC
Date,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes,Value,Flags,Qualifier Codes
28-Sep-2024 20:00,0.707,,,23.4,,,754,,,27,,,6.7,,,25.7,,,30,,,0.701,,,28,,,0.741,,,755,,,0.7,,,27,,,6.6,,,25.2,,,12,,,17,,,0,,,0,,,0.1,,,0.1,,
28-Sep-2024 21:00,0.767,,,23.4,,,754,,,26,,,5.4,,,25.7,,,29,,,0.701,,,27,,,0.746,,,755,,,0.701,,,26,,,5.3,,,25.2,,,12,,,17,,,0,,,0,,,0.1,,,0.1,,
28-Sep-2024 22:00,0.92,,,23.3,,,754,,,27,,,5.2,,,25.6,,,42,,,0.701,,,39,,,0.746,,,755,,,0.701,,,26,,,5.1,,,25.3,,,16,,,26,,,0,,,0,,,0.1,,,0.1,,
28-Sep-2024 23:00,0.846,,,23.3,,,755,,,26,,,4.6,,,25.6,,,29,,,0.701,,,27,,,0.747,,,755,,,0.7,,,26,,,4.5,,,25.3,,,16,,,13,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 00:00,,IE,,23.4,,,755,,,26,,,3.5,,,25.6,,,23,,,0.7,,,21,,,0.75,,,755,,,0.701,,,25,,,3.4,,,25.3,,,24,,,-1,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 01:00,0.563,,,23.2,,,755,,,25,,,2.8,,,25.6,,,11,,,0.701,,,10,,,0.753,,,756,,,0.701,,,25,,,2.7,,,25.2,,,11,,,0,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 02:00,0.545,,,23.1,,,755,,,24,,,2,,,25.6,,,17,,,0.701,,,16,,,0.755,,,756,,,0.701,,,24,,,1.9,,,25.2,,,12,,,5,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 03:00,0.525,,,22.9,,,755,,,23,,,1.3,,,25.5,,,8,,,0.701,,,7,,,0.757,,,756,,,0.701,,,23,,,1.3,,,25.2,,,9,,,-1,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 04:00,0.553,,,22.8,,,755,,,23,,,0.7,,,25.5,,,14,,,0.701,,,12,,,0.759,,,756,,,0.701,,,22,,,0.6,,,25.2,,,8,,,6,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 05:00,0.454,,,22.7,,,756,,,23,,,0.6,,,25.5,,,13,,,0.701,,,11,,,0.76,,,756,,,0.701,,,22,,,0.5,,,25.2,,,8,,,5,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 06:00,0.411,,,22.6,,,756,,,22,,,0.3,,,25.5,,,9,,,0.701,,,8,,,0.76,,,756,,,0.701,,,22,,,0.2,,,25.1,,,12,,,-4,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 07:00,0.495,,,22.4,,,756,,,22,,,0.4,,,25.5,,,13,,,0.701,,,12,,,0.76,,,756,,,0.701,,,22,,,0.3,,,25.1,,,8,,,6,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 08:00,0.666,,,22.2,,,756,,,24,,,2.5,,,25.5,,,10,,,0.701,,,9,,,0.755,,,757,,,0.701,,,24,,,2.2,,,25.2,,,7,,,2,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 09:00,0.493,,,22.1,,,757,,,24,,,6.8,,,25.4,,,10,,,0.701,,,9,,,0.743,,,757,,,0.7,,,25,,,6.2,,,25,,,4,,,6,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 10:00,0.276,,,22,,,757,,,22,,,9.2,,,25.5,,,11,,,0.701,,,10,,,0.738,,,758,,,0.701,,,22,,,8.8,,,25.2,,,4,,,7,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 11:00,0.273,,,22.1,,,757,,,21,,,9.7,,,25.6,,,9,,,0.701,,,9,,,0.737,,,758,,,0.701,,,21,,,9.6,,,25.3,,,5,,,5,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 12:00,0.207,,,22.4,,,758,,,21,,,11.8,,,26.1,,,10,,,0.7,,,10,,,0.731,,,758,,,0.7,,,21,,,11.5,,,26,,,4,,,6,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 13:00,0.134,,,22.6,,,758,,,17,,,13.1,,,28.4,,,5,,,0.7,,,5,,,0.727,,,758,,,0.7,,,18,,,13,,,27.5,,,3,,,2,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 14:00,0.134,,,22.8,,,758,,,17,,,13.2,,,29.5,,,6,,,0.701,,,5,,,0.727,,,758,,,0.7,,,18,,,13.1,,,27.4,,,1,,,4,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 15:00,0.141,,,23.1,,,758,,,16,,,12.6,,,28.8,,,6,,,0.701,,,6,,,0.73,,,759,,,0.7,,,17,,,12.5,,,27.7,,,2,,,5,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 16:00,0.146,,,23.3,,,757,,,16,,,13,,,28.4,,,8,,,0.7,,,8,,,0.727,,,758,,,0.701,,,16,,,12.9,,,27.6,,,1,,,7,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 17:00,0.222,,,23.6,,,757,,,18,,,11.3,,,27.5,,,7,,,0.701,,,6,,,0.733,,,758,,,0.701,,,18,,,11.3,,,26.9,,,3,,,4,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 18:00,0.324,,,23.9,,,758,,,21,,,9.3,,,25.8,,,10,,,0.701,,,9,,,0.738,,,758,,,0.701,,,21,,,9.3,,,25.2,,,5,,,5,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 19:00,0.45,,,24,,,758,,,24,,,6.9,,,25.7,,,21,,,0.701,,,20,,,0.744,,,759,,,0.701,,,24,,,6.8,,,25.2,,,11,,,10,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 20:00,0.586,,,24.1,,,758,,,24,,,5.5,,,25.6,,,26,,,0.701,,,24,,,0.748,,,759,,,0.701,,,24,,,5.4,,,25.2,,,10,,,16,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 21:00,0.629,,,24.1,,,758,,,24,,,4.2,,,25.6,,,27,,,0.701,,,25,,,0.752,,,759,,,0.701,,,24,,,4.1,,,25.2,,,15,,,11,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 22:00,0.576,,,24,,,759,,,24,,,3.2,,,25.6,,,21,,,0.701,,,19,,,0.755,,,759,,,0.701,,,24,,,3.1,,,25.2,,,13,,,7,,,0,,,0,,,0.1,,,0.1,,
29-Sep-2024 23:00,0.581,,,23.9,,,759,,,24,,,2.4,,,25.5,,,25,,,0.701,,,23,,,0.758,,,759,,,0.701,,,24,,,2.3,,,25.2,,,13,,,12,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 00:00,,IE,,24,,,759,,,23,,,1.5,,,25.5,,,13,,,0.701,,,12,,,0.76,,,759,,,0.7,,,23,,,1.4,,,25.2,,,10,,,4,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 01:00,0.543,,,23.8,,,759,,,23,,,0.9,,,25.5,,,18,,,0.701,,,17,,,0.761,,,759,,,0.701,,,23,,,0.8,,,25.1,,,9,,,9,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 02:00,0.515,,,23.7,,,758,,,22,,,0.2,,,25.4,,,17,,,0.701,,,15,,,0.763,,,759,,,0.701,,,22,,,0.1,,,25.1,,,12,,,5,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 03:00,,IE,,23.9,,,758,,,22,,,0,,,25.4,,,6,,,0.701,,,6,,,0.763,,,758,,,0.701,,,22,,,-0.1,,,25.1,,,9,,,-3,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 04:00,0.437,E,,23.8,,,757,,,22,,,-0.1,,,25.4,,,14,,,0.701,,,12,,,0.763,,,758,,,0.701,,,22,,,-0.2,,,25.1,,,9,,,5,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 05:00,0.534,,,23.5,,,757,,,21,,,-0.6,,,25.4,,,10,,,0.7,,,9,,,0.764,,,758,,,0.701,,,21,,,-0.7,,,25,,,6,,,4,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 06:00,0.817,,,23.3,,,756,,,21,,,-0.6,,,25.4,,,17,,,0.701,,,16,,,0.763,,,757,,,0.701,,,21,,,-0.7,,,25,,,11,,,6,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 07:00,1.138,,,23,,,756,,,22,,,0.2,,,25.4,,,36,,,0.701,,,33,,,0.761,,,757,,,0.7,,,22,,,0.1,,,25.1,,,10,,,26,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 08:00,0.994,,,22.8,,,756,,,23,,,2.8,,,25.5,,,29,,,0.701,,,27,,,0.754,,,756,,,0.701,,,24,,,2.6,,,25.2,,,8,,,21,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 09:00,0.268,,,22.6,,,755,,,23,,,4.9,,,25.5,,,16,,,0.701,,,15,,,0.747,,,755,,,0.701,,,23,,,4.7,,,25.2,,,6,,,10,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 10:00,0.17,,,22,,,754,,,22,,,5.2,,,25.6,,,10,,,0.701,,,10,,,0.745,,,755,,,0.701,,,22,,,5,,,25.2,,,2,,,7,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 11:00,0.156,,,21.7,,,753,,,21,,,6.7,,,25.5,,,10,,,0.701,,,10,,,0.741,,,754,,,0.701,,,22,,,6.5,,,25,,,2,,,8,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 12:00,0.137,,,21.2,,,752,,,20,,,8.3,,,25.4,,,7,,,0.7,,,6,,,0.735,,,752,,,0.701,,,20,,,8.1,,,24.9,,,2,,,5,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 13:00,0.156,,,20.8,,,750,,,20,,,9.4,,,25.3,,,5,,,0.701,,,5,,,0.731,,,751,,,0.701,,,20,,,9.2,,,25.2,,,1,,,4,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 14:00,0.162,,,20.6,,,749,,,19,,,10.3,,,25.3,,,7,,,0.7,,,7,,,0.727,,,750,,,0.7,,,19,,,10.2,,,25.2,,,4,,,4,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 15:00,0.159,,,21,,,748,,,18,,,11.7,,,26.3,,,11,,,0.7,,,11,,,0.721,,,749,,,0.7,,,18,,,11.5,,,26,,,3,,,8,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 16:00,0.2,,,21.5,,,747,,,19,,,11.7,,,27,,,11,,,0.701,,,11,,,0.721,,,747,,,0.701,,,19,,,11.6,,,26.6,,,3,,,7,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 17:00,0.222,,,21.9,,,746,,,20,,,9.9,,,26.1,,,14,,,0.701,,,13,,,0.725,,,746,,,0.701,,,21,,,9.9,,,25.8,,,3,,,10,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 18:00,0.316,,,22.2,,,744,,,23,,,8,,,25.8,,,21,,,0.701,,,20,,,0.729,,,745,,,0.701,,,23,,,8,,,25.3,,,2,,,19,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 19:00,0.263,,,22.4,,,743,,,23,,,7.3,,,25.8,,,17,,,0.701,,,17,,,0.73,,,744,,,0.701,,,23,,,7.2,,,25.3,,,5,,,13,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 20:00,0.287,,,22.6,,,743,,,22,,,6.7,,,25.8,,,19,,,0.701,,,18,,,0.73,,,744,,,0.7,,,23,,,6.6,,,25.3,,,7,,,11,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 21:00,0.372,,,22.7,,,743,,,23,,,4.6,,,25.7,,,19,,,0.701,,,18,,,0.736,,,744,,,0.701,,,23,,,4.5,,,25.3,,,10,,,9,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 22:00,0.494,,,22.7,,,743,,,22,,,3.1,,,25.6,,,19,,,0.701,,,18,,,0.741,,,744,,,0.701,,,22,,,3,,,25.3,,,10,,,9,,,0,,,0,,,0.1,,,0.1,,
30-Sep-2024 23:00,0.577,,,22.7,,,744,,,22,,,1.8,,,25.6,,,23,,,0.701,,,21,,,0.744,,,744,,,0.701,,,22,,,1.7,,,25.2,,,9,,,14,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 00:00,,IE,,22.9,,,744,,,21,,,1.4,,,25.5,,,14,,,0.701,,,13,,,0.746,,,745,,,0.701,,,21,,,1.2,,,25.2,,,13,,,1,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 01:00,0.267,,,22.8,,,744,,,21,,,0.7,,,25.5,,,14,,,0.701,,,13,,,0.748,,,745,,,0.7,,,21,,,0.6,,,25.2,,,7,,,7,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 02:00,0.25,,,22.6,,,745,,,21,,,0,,,25.5,,,9,,,0.701,,,9,,,0.75,,,745,,,0.701,,,20,,,-0.1,,,25.2,,,3,,,6,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 03:00,0.242,,,22.5,,,745,,,20,,,-0.3,,,25.5,,,11,,,0.701,,,10,,,0.751,,,746,,,0.701,,,20,,,-0.4,,,25.1,,,3,,,8,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 04:00,0.296,,,22.4,,,745,,,20,,,-0.5,,,25.5,,,14,,,0.701,,,13,,,0.752,,,746,,,0.701,,,20,,,-0.6,,,25.1,,,3,,,12,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 05:00,0.445,,,22.3,,,746,,,20,,,0.9,,,25.5,,,22,,,0.701,,,20,,,0.749,,,746,,,0.701,,,20,,,0.7,,,25.1,,,8,,,14,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 06:00,0.792,,,22.3,,,746,,,20,,,1.3,,,25.5,,,33,,,0.701,,,31,,,0.748,,,747,,,0.701,,,20,,,1.2,,,25.2,,,8,,,25,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 07:00,1.245,,,22.1,,,747,,,20,,,1.3,,,25.5,,,44,,,0.701,,,41,,,0.749,,,748,,,0.701,,,20,,,1.2,,,25.2,,,11,,,33,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 08:00,1.231,,,22,,,748,,,20,,,2.8,,,25.5,,,39,,,0.701,,,37,,,0.746,,,748,,,0.701,,,20,,,2.5,,,25.2,,,12,,,27,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 09:00,1.13,,,21.8,,,748,,,20,,,6.2,,,25.6,,,60,,,0.701,,,57,,,0.737,,,749,,,0.701,,,20,,,5.9,,,25.2,,,12,,,48,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 10:00,0.3,,,21.8,,,749,,,19,,,9.1,,,25.4,,,28,,,0.701,,,27,,,0.73,,,750,,,0.701,,,19,,,8.9,,,25.3,,,6,,,22,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 11:00,0.078,,,22,,,749,,,19,,,10.2,,,25.5,,,7,,,0.701,,,7,,,0.727,,,750,,,0.7,,,19,,,10.1,,,25.3,,,5,,,2,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 12:00,0.079,,,22.1,,,750,,,20,,,10.3,,,25.5,,,12,,,0.701,,,11,,,0.727,,,750,,,0.701,,,20,,,10.3,,,25.5,,,4,,,8,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 13:00,0.086,,,22.2,,,750,,,19,,,11.4,,,25.9,,,11,,,0.701,,,11,,,0.725,,,751,,,0.7,,,18,,,11.3,,,26.1,,,2,,,9,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 14:00,0.084,,,22.4,,,750,,,19,,,11.4,,,26.7,,,11,,,0.7,,,10,,,0.725,,,751,,,0.701,,,19,,,11.4,,,27,,,2,,,8,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 15:00,0.093,,,22.6,,,750,,,18,,,11.4,,,27.2,,,14,,,0.701,,,13,,,0.725,,,751,,,0.7,,,18,,,11.4,,,27.4,,,5,,,9,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 16:00,0.099,,,22.9,,,751,,,19,,,10.7,,,26.9,,,16,,,0.701,,,15,,,0.727,,,751,,,0.701,,,19,,,10.6,,,26.9,,,5,,,11,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 17:00,0.118,,,23.1,,,751,,,21,,,9.9,,,25.8,,,16,,,0.702,,,15,,,0.73,,,751,,,0.701,,,21,,,9.9,,,25.7,,,5,,,11,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 18:00,0.44,,,23.3,,,751,,,22,,,7.8,,,25.8,,,21,,,0.701,,,20,,,0.736,,,752,,,0.701,,,22,,,7.8,,,25.2,,,6,,,15,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 19:00,0.674,,,23.4,,,751,,,24,,,5.4,,,25.8,,,33,,,0.701,,,31,,,0.742,,,752,,,0.701,,,24,,,5.3,,,25.3,,,8,,,25,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 20:00,0.688,,,23.4,,,751,,,22,,,4.3,,,25.7,,,24,,,0.701,,,23,,,0.744,,,752,,,0.7,,,22,,,4.2,,,25.3,,,11,,,13,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 21:00,0.707,,,23.3,,,751,,,22,,,2.5,,,25.6,,,28,,,0.701,,,26,,,0.75,,,752,,,0.7,,,22,,,2.3,,,25.2,,,11,,,17,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 22:00,0.571,,,23.2,,,751,,,21,,,1.8,,,25.5,,,21,,,0.701,,,19,,,0.752,,,752,,,0.701,,,21,,,1.7,,,25.2,,,10,,,10,,,0,,,0,,,0.1,,,0.1,,
01-Oct-2024 23:00,0.528,,,23.1,,,751,,,20,,,1.4,,,25.5,,,17,,,0.701,,,16,,,0.753,,,752,,,0.701,,,20,,,1.2,,,25.2,,,9,,,9,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 00:00,,IE,,23.2,,,752,,,20,,,0.9,,,25.5,,,21,,,0.701,,,19,,,0.755,,,752,,,0.701,,,20,,,0.7,,,25.2,,,9,,,11,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 01:00,0.38,,,23,,,752,,,20,,,0.7,,,25.5,,,13,,,0.701,,,12,,,0.755,,,752,,,0.701,,,20,,,0.6,,,25.2,,,7,,,6,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 02:00,0.403,,,22.8,,,751,,,20,,,0.9,,,25.5,,,12,,,0.701,,,11,,,0.755,,,752,,,0.701,,,20,,,0.7,,,25.2,,,5,,,6,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 03:00,0.333,,,22.6,,,751,,,20,,,0,,,25.5,,,16,,,0.701,,,15,,,0.757,,,752,,,0.701,,,20,,,-0.1,,,25.2,,,10,,,6,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 04:00,0.534,,,22.5,,,751,,,20,,,-0.8,,,25.5,,,13,,,0.701,,,12,,,0.759,,,752,,,0.701,,,20,,,-1,,,25.1,,,11,,,2,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 05:00,0.592,,,22.3,,,751,,,20,,,-0.9,,,25.4,,,20,,,0.701,,,18,,,0.759,,,752,,,0.701,,,20,,,-1.1,,,25.1,,,7,,,13,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 06:00,1.105,,,22.2,,,751,,,20,,,-1.1,,,25.4,,,26,,,0.701,,,24,,,0.76,,,752,,,0.701,,,20,,,-1.3,,,25,,,12,,,14,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 07:00,1.477,,,22,,,751,,,20,,,-1.2,,,25.4,,,47,,,0.701,,,43,,,0.76,,,752,,,0.701,,,20,,,-1.3,,,25,,,12,,,35,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 08:00,1.552,,,21.8,,,751,,,21,,,0.8,,,25.4,,,60,,,0.701,,,55,,,0.755,,,752,,,0.701,,,21,,,0.3,,,25.1,,,17,,,43,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 09:00,,IE,,21.7,,,752,,,20,,,6.1,,,25.3,,,44,,,0.701,,,41,,,0.741,,,752,,,0.7,,,20,,,5.4,,,25,,,15,,,29,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 10:00,0.275,,,21.6,,,752,,,19,,,8.1,,,25.3,,,31,,,0.701,,,29,,,0.736,,,752,,,0.7,,,19,,,7.6,,,24.9,,,7,,,23,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 11:00,0.173,,,21.5,,,752,,,21,,,8.7,,,25.7,,,19,,,0.701,,,18,,,0.734,,,753,,,0.7,,,21,,,8.4,,,25.6,,,2,,,17,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 12:00,0.143,,,21.5,,,752,,,21,,,9.7,,,26.1,,,19,,,0.7,,,18,,,0.73,,,752,,,0.7,,,21,,,9.5,,,26.3,,,4,,,16,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 13:00,0.139,,,21.5,,,751,,,19,,,10.5,,,26.6,,,21,,,0.701,,,21,,,0.729,,,752,,,0.701,,,18,,,10.3,,,27,,,4,,,17,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 14:00,0.152,,,21.6,,,751,,,18,,,11.1,,,27.4,,,12,,,0.7,,,12,,,0.727,,,752,,,0.7,,,17,,,10.9,,,27.7,,,2,,,11,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 15:00,0.219,,,21.8,,,751,,,18,,,10.9,,,27.7,,,18,,,0.7,,,17,,,0.727,,,752,,,0.701,,,18,,,10.7,,,27.7,,,1,,,17,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 16:00,0.316,,,22,,,751,,,18,,,10.8,,,27.4,,,16,,,0.701,,,15,,,0.728,,,752,,,0.701,,,18,,,10.6,,,27.2,,,4,,,11,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 17:00,0.208,,,22.3,,,751,,,18,,,10.3,,,26.7,,,22,,,0.701,,,21,,,0.729,,,752,,,0.701,,,18,,,10.2,,,26.5,,,4,,,17,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 18:00,0.331,,,22.4,,,751,,,21,,,7.3,,,25.8,,,24,,,0.701,,,23,,,0.737,,,752,,,0.701,,,21,,,7.3,,,25.2,,,5,,,19,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 19:00,0.54,,,22.6,,,752,,,21,,,5,,,25.8,,,39,,,0.701,,,37,,,0.744,,,752,,,0.701,,,21,,,4.9,,,25.3,,,12,,,27,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 20:00,0.887,,,22.6,,,752,,,21,,,4.3,,,25.7,,,38,,,0.701,,,36,,,0.746,,,752,,,0.701,,,21,,,4.2,,,25.2,,,16,,,22,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 21:00,0.751,,,22.5,,,752,,,22,,,2.9,,,25.6,,,31,,,0.701,,,28,,,0.749,,,752,,,0.701,,,21,,,2.8,,,25.2,,,18,,,13,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 22:00,0.705,,,22.5,,,752,,,21,,,1.9,,,25.6,,,35,,,0.701,,,32,,,0.752,,,753,,,0.701,,,21,,,1.8,,,25.2,,,22,,,12,,,0,,,0,,,0.1,,,0.1,,
02-Oct-2024 23:00,0.618,,,22.4,,,752,,,21,,,1.5,,,25.5,,,33,,,0.701,,,30,,,0.754,,,753,,,0.701,,,21,,,1.4,,,25.2,,,17,,,16,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 00:00,,IE,,22.5,,,752,,,21,,,0.9,,,25.5,,,19,,,0.701,,,18,,,0.755,,,753,,,0.701,,,21,,,0.8,,,25.2,,,6,,,13,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 01:00,0.481,,,22.4,,,752,,,21,,,0.1,,,25.5,,,15,,,0.701,,,13,,,0.758,,,753,,,0.701,,,20,,,0,,,25.1,,,10,,,5,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 02:00,0.438,,,22.3,,,752,,,21,,,-0.3,,,25.5,,,14,,,0.701,,,13,,,0.759,,,753,,,0.701,,,20,,,-0.4,,,25.1,,,9,,,4,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 03:00,0.423,,,22.1,,,752,,,21,,,-0.2,,,25.5,,,14,,,0.701,,,12,,,0.758,,,753,,,0.701,,,20,,,-0.3,,,25.1,,,11,,,3,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 04:00,0.444,,,22,,,752,,,20,,,-0.7,,,25.4,,,19,,,0.701,,,17,,,0.759,,,753,,,0.701,,,20,,,-0.8,,,25.1,,,10,,,9,,,0,,,0,,,0.1,,,0.1,,
03-Oct-2024 05:00,0.56,,,21.9,,,752,,,21,,,-0.7,,,25.4,,,12,,,0.701,,,11,,,0.76,,,753,,,0.701,,,20,,,-0.9,,,25.1,,,6,,,6,,,0,,,0,,,0.1,,,0.1,,
